species,host,date_est,year,day,survp,masspm,sex,durationl,culu
antiqua,Scapraea,02/05/2020,2020,58,1,130,M,28.3716,231
antiqua,Scapraea,02/05/2020,2020,58,1,120,M,22.693,231
antiqua,Scapraea,02/05/2020,2020,58,1,130,F,33.1327,231
antiqua,Scapraea,02/05/2020,2020,58,1,200,F,34.0756,231
antiqua,Scapraea,02/05/2020,2020,58,1,90,F,35.4895,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,0,,,,231
antiqua,Scapraea,02/05/2020,2020,58,1,120,M,21.957,232
antiqua,Scapraea,02/05/2020,2020,58,1,130,M,25.8412,232
antiqua,Scapraea,02/05/2020,2020,58,1,110,M,25.72,232
antiqua,Scapraea,02/05/2020,2020,58,1,40,F,42.65186,232
antiqua,Scapraea,02/05/2020,2020,58,1,100,F,48.562,232
antiqua,Scapraea,02/05/2020,2020,58,1,100,F,47.108,232
antiqua,Scapraea,02/05/2020,2020,58,1,70,F,56.631,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
antiqua,Scapraea,02/05/2020,2020,58,0,,,,232
defoliaria,Betula,01/05/2020,2020,0,1,69.6,M,18,236
defoliaria,Betula,01/05/2020,2020,0,1,69,M,19,236
defoliaria,Betula,01/05/2020,2020,0,1,58.1,M,21,236
defoliaria,Betula,01/05/2020,2020,0,1,77.8,F,21,236
defoliaria,Betula,01/05/2020,2020,0,1,68.2,F,23,236
defoliaria,Betula,01/05/2020,2020,0,1,87.1,F,22,236
defoliaria,Betula,01/05/2020,2020,0,0,,,,236
defoliaria,Betula,01/05/2020,2020,0,0,,,,236
defoliaria,Betula,01/05/2020,2020,0,0,,,,236
defoliaria,Betula,01/05/2020,2020,0,0,,,,236
defoliaria,Betula,01/05/2020,2020,0,1,74,M,20,237
defoliaria,Betula,01/05/2020,2020,0,1,67.3,M,19,237
defoliaria,Betula,01/05/2020,2020,0,1,89.7,F,21,237
defoliaria,Betula,01/05/2020,2020,0,1,72.7,F,23,237
defoliaria,Betula,01/05/2020,2020,0,1,80.5,F,22,237
defoliaria,Betula,01/05/2020,2020,0,0,,,,237
defoliaria,Betula,01/05/2020,2020,0,0,,,,237
defoliaria,Betula,01/05/2020,2020,0,0,,,,237
defoliaria,Betula,01/05/2020,2020,0,0,,,,237
defoliaria,Betula,01/05/2020,2020,0,0,,,,237
defoliaria,Betula,01/05/2020,2020,0,1,59.1,M,18,238
defoliaria,Betula,01/05/2020,2020,0,1,81.7,F,22,238
defoliaria,Betula,01/05/2020,2020,0,1,73.9,F,21,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,0,,,,238
defoliaria,Betula,01/05/2020,2020,0,1,62.6,M,19,239
defoliaria,Betula,01/05/2020,2020,0,1,55.8,M,19,239
defoliaria,Betula,01/05/2020,2020,0,1,81.9,F,22,239
defoliaria,Betula,01/05/2020,2020,0,1,66.9,F,21,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,0,,,,239
defoliaria,Betula,01/05/2020,2020,0,1,63.4,M,17,240
defoliaria,Betula,01/05/2020,2020,0,1,62.8,M,20,240
defoliaria,Betula,01/05/2020,2020,0,1,67.3,M,19,240
defoliaria,Betula,01/05/2020,2020,0,1,73.9,F,22,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,0,0,,,,240
defoliaria,Betula,01/05/2020,2020,3,1,61.4,M,19,241
defoliaria,Betula,01/05/2020,2020,3,1,68.7,F,21,241
defoliaria,Betula,01/05/2020,2020,3,1,75.1,F,22,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,0,,,,241
defoliaria,Betula,01/05/2020,2020,3,1,81.8,F,21,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,0,,,,242
defoliaria,Betula,01/05/2020,2020,3,1,56.1,M,20,243
defoliaria,Betula,01/05/2020,2020,3,1,62.2,M,20,243
defoliaria,Betula,01/05/2020,2020,3,1,92.7,F,20,243
defoliaria,Betula,01/05/2020,2020,3,0,,,,243
defoliaria,Betula,01/05/2020,2020,3,0,,,,243
defoliaria,Betula,01/05/2020,2020,3,0,,,,243
defoliaria,Betula,01/05/2020,2020,3,0,,,,243
defoliaria,Betula,01/05/2020,2020,3,0,,,,243
defoliaria,Betula,01/05/2020,2020,7,1,63.7,M,19,244
defoliaria,Betula,01/05/2020,2020,7,1,68.5,M,17,244
defoliaria,Betula,01/05/2020,2020,7,1,71.9,F,21,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,0,,,,244
defoliaria,Betula,01/05/2020,2020,7,1,57,M,17,245
defoliaria,Betula,01/05/2020,2020,7,1,62.7,M,19,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,0,,,,245
defoliaria,Betula,01/05/2020,2020,7,1,83.8,F,20,246
defoliaria,Betula,01/05/2020,2020,7,1,74.1,F,19,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,0,,,,246
defoliaria,Betula,01/05/2020,2020,7,1,56.8,M,18,247
defoliaria,Betula,01/05/2020,2020,7,1,82.2,F,19,247
defoliaria,Betula,01/05/2020,2020,7,1,71.6,F,20,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,0,,,,247
defoliaria,Betula,01/05/2020,2020,7,1,78.6,F,18,248
defoliaria,Betula,01/05/2020,2020,7,1,69.3,F,20,248
defoliaria,Betula,01/05/2020,2020,7,1,75,F,21,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,7,0,,,,248
defoliaria,Betula,01/05/2020,2020,12,1,58,M,18,249
defoliaria,Betula,01/05/2020,2020,12,1,65.9,M,18,249
defoliaria,Betula,01/05/2020,2020,12,1,80.7,F,19,249
defoliaria,Betula,01/05/2020,2020,12,1,72.6,F,22,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,0,,,,249
defoliaria,Betula,01/05/2020,2020,12,1,67.7,M,19,250
defoliaria,Betula,01/05/2020,2020,12,1,73,F,21,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,250
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,0,,,,251
defoliaria,Betula,01/05/2020,2020,12,1,70.7,F,22,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,0,,,,252
defoliaria,Betula,01/05/2020,2020,12,1,69.5,M,17,253
defoliaria,Betula,01/05/2020,2020,12,1,80.2,F,21,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,12,0,,,,253
defoliaria,Betula,01/05/2020,2020,16,1,71.9,M,19,254
defoliaria,Betula,01/05/2020,2020,16,1,85.6,F,20,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,254
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,0,,,,255
defoliaria,Betula,01/05/2020,2020,16,1,79.6,F,20,256
defoliaria,Betula,01/05/2020,2020,16,1,89.7,F,22,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,16,0,,,,256
defoliaria,Betula,01/05/2020,2020,19,1,67.8,M,21,257
defoliaria,Betula,01/05/2020,2020,19,1,58.2,M,19,257
defoliaria,Betula,01/05/2020,2020,19,1,65.4,M,17,257
defoliaria,Betula,01/05/2020,2020,19,1,76.8,F,21,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,0,,,,257
defoliaria,Betula,01/05/2020,2020,19,1,64.4,M,19,258
defoliaria,Betula,01/05/2020,2020,19,1,80.1,F,21,258
defoliaria,Betula,01/05/2020,2020,19,1,80.7,F,19,258
defoliaria,Betula,01/05/2020,2020,19,1,64.9,F,21,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,0,,,,258
defoliaria,Betula,01/05/2020,2020,19,1,61.5,M,17,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,0,,,,259
defoliaria,Betula,01/05/2020,2020,19,1,84.9,F,22,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,0,,,,260
defoliaria,Betula,01/05/2020,2020,19,1,80,F,20,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Betula,01/05/2020,2020,19,0,,,,261
defoliaria,Crataegus,29/04/2020,2020,0,1,61.1,M,21,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,262
defoliaria,Crataegus,29/04/2020,2020,0,1,69.3,M,24,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,263
defoliaria,Crataegus,29/04/2020,2020,0,1,75.7,F,27,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,264
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,265
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,0,0,,,,266
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,267
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,268
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,3,0,,,,269
defoliaria,Crataegus,29/04/2020,2020,7,1,50.4,M,23,270
defoliaria,Crataegus,29/04/2020,2020,7,1,76.9,F,25,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,270
defoliaria,Crataegus,29/04/2020,2020,7,1,58.8,M,20,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,271
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,272
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,273
defoliaria,Crataegus,29/04/2020,2020,7,1,78.5,F,21,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,7,0,,,,274
defoliaria,Crataegus,29/04/2020,2020,12,1,70.7,F,24,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,275
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,276
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,277
defoliaria,Crataegus,29/04/2020,2020,12,0,,,,278
